Sayaç_Kodu,Sayaç_Seri_No,Dönem,Gün,Saat,Çekiş
2127570400.0,500279486,10/2025,27,07-08,0.777
2127570400.0,500279486,10/2025,28,07-08,0.897
2127570400.0,500279486,10/2025,29,07-08,0.817
2127570400.0,500279486,10/2025,30,07-08,1.103
2127570400.0,500279486,10/2025,31,07-08,1.213
2127570400.0,500279486,10/2025,1,08-09,0.001
2127570400.0,500279486,10/2025,2,08-09,0.0
2127570400.0,500279486,10/2025,3,08-09,0.001
2127570400.0,500279486,10/2025,4,08-09,0.0
2127570400.0,500279486,10/2025,5,08-09,0.0
2127570400.0,500279486,10/2025,6,08-09,0.0
2127570400.0,500279486,10/2025,7,08-09,0.001
2127570400.0,500279486,10/2025,8,08-09,0.0
2127570400.0,500279486,10/2025,9,08-09,0.0
2127570400.0,500279486,10/2025,10,08-09,0.001
2127570400.0,500279486,10/2025,11,08-09,0.0
2127570400.0,500279486,10/2025,12,08-09,0.001
2127570400.0,500279486,10/2025,13,08-09,0.0
2127570400.0,500279486,10/2025,14,08-09,0.001
2127570400.0,500279486,10/2025,15,08-09,0.001
2127570400.0,500279486,10/2025,16,08-09,0.0
2127570400.0,500279486,10/2025,17,08-09,0.0
2127570400.0,500279486,10/2025,18,08-09,0.001
2127570400.0,500279486,10/2025,19,08-09,0.0
2127570400.0,500279486,10/2025,20,08-09,0.0
2127570400.0,500279486,10/2025,21,08-09,0.001
2127570400.0,500279486,10/2025,22,08-09,0.0
2127570400.0,500279486,10/2025,23,08-09,0.001
2127570400.0,500279486,10/2025,24,08-09,0.0
2127570400.0,500279486,10/2025,25,08-09,0.0
2127570400.0,500279486,10/2025,26,08-09,0.0
2127570400.0,500279486,10/2025,27,08-09,0.001
2127570400.0,500279486,10/2025,28,08-09,0.0
2127570400.0,500279486,10/2025,29,08-09,0.001
2127570400.0,500279486,10/2025,30,08-09,0.0
2127570400.0,500279486,10/2025,31,08-09,0.001
2127570400.0,500279486,10/2025,1,09-10,0.0
2127570400.0,500279486,10/2025,2,09-10,0.001
2127570400.0,500279486,10/2025,3,09-10,0.0
2127570400.0,500279486,10/2025,4,09-10,0.0
2127570400.0,500279486,10/2025,5,09-10,0.001
2127570400.0,500279486,10/2025,6,09-10,0.001
2127570400.0,500279486,10/2025,7,09-10,0.0
2127570400.0,500279486,10/2025,8,09-10,0.001
2127570400.0,500279486,10/2025,9,09-10,0.001
2127570400.0,500279486,10/2025,10,09-10,0.0
2127570400.0,500279486,10/2025,11,09-10,0.001
2127570400.0,500279486,10/2025,12,09-10,0.0
2127570400.0,500279486,10/2025,13,09-10,0.0
2127570400.0,500279486,10/2025,14,09-10,0.0
2127570400.0,500279486,10/2025,15,09-10,0.0
2127570400.0,500279486,10/2025,16,09-10,0.001
2127570400.0,500279486,10/2025,17,09-10,0.001
2127570400.0,500279486,10/2025,18,09-10,0.0
2127570400.0,500279486,10/2025,19,09-10,0.001
2127570400.0,500279486,10/2025,20,09-10,0.001
2127570400.0,500279486,10/2025,21,09-10,0.0
2127570400.0,500279486,10/2025,22,09-10,0.001
2127570400.0,500279486,10/2025,23,09-10,0.0
2127570400.0,500279486,10/2025,24,09-10,0.001
2127570400.0,500279486,10/2025,25,09-10,0.001
2127570400.0,500279486,10/2025,26,09-10,0.001
2127570400.0,500279486,10/2025,27,09-10,0.0
2127570400.0,500279486,10/2025,28,09-10,0.0
2127570400.0,500279486,10/2025,29,09-10,0.0
2127570400.0,500279486,10/2025,30,09-10,0.001
2127570400.0,500279486,10/2025,31,09-10,0.0
2127570400.0,500279486,10/2025,1,10-11,0.001
2127570400.0,500279486,10/2025,2,10-11,0.0
2127570400.0,500279486,10/2025,3,10-11,0.001
2127570400.0,500279486,10/2025,4,10-11,0.0
2127570400.0,500279486,10/2025,5,10-11,0.0
2127570400.0,500279486,10/2025,6,10-11,0.0
2127570400.0,500279486,10/2025,7,10-11,0.001
2127570400.0,500279486,10/2025,8,10-11,0.0
2127570400.0,500279486,10/2025,9,10-11,0.0
2127570400.0,500279486,10/2025,10,10-11,0.001
2127570400.0,500279486,10/2025,11,10-11,0.0
2127570400.0,500279486,10/2025,12,10-11,0.001
2127570400.0,500279486,10/2025,13,10-11,0.001
2127570400.0,500279486,10/2025,14,10-11,0.0
2127570400.0,500279486,10/2025,15,10-11,0.001
2127570400.0,500279486,10/2025,16,10-11,0.0
2127570400.0,500279486,10/2025,17,10-11,0.0
2127570400.0,500279486,10/2025,18,10-11,0.001
2127570400.0,500279486,10/2025,19,10-11,0.0
2127570400.0,500279486,10/2025,20,10-11,0.0
2127570400.0,500279486,10/2025,21,10-11,0.001
2127570400.0,500279486,10/2025,22,10-11,0.0
2127570400.0,500279486,10/2025,23,10-11,0.001
2127570400.0,500279486,10/2025,24,10-11,0.0
2127570400.0,500279486,10/2025,25,10-11,0.0
2127570400.0,500279486,10/2025,26,10-11,0.0
2127570400.0,500279486,10/2025,27,10-11,0.001
2127570400.0,500279486,10/2025,28,10-11,0.001
2127570400.0,500279486,10/2025,29,10-11,0.001
2127570400.0,500279486,10/2025,30,10-11,0.0
2127570400.0,500279486,10/2025,31,10-11,0.001
2127570400.0,500279486,10/2025,1,11-12,0.0
2127570400.0,500279486,10/2025,2,11-12,0.001
2127570400.0,500279486,10/2025,3,11-12,0.0
2127570400.0,500279486,10/2025,4,11-12,0.0
2127570400.0,500279486,10/2025,5,11-12,0.001
2127570400.0,500279486,10/2025,6,11-12,0.001
2127570400.0,500279486,10/2025,7,11-12,0.0
2127570400.0,500279486,10/2025,8,11-12,0.001
2127570400.0,500279486,10/2025,9,11-12,0.001
2127570400.0,500279486,10/2025,10,11-12,0.0
2127570400.0,500279486,10/2025,11,11-12,0.001
2127570400.0,500279486,10/2025,12,11-12,0.0
2127570400.0,500279486,10/2025,13,11-12,0.0
2127570400.0,500279486,10/2025,14,11-12,0.001
2127570400.0,500279486,10/2025,15,11-12,0.0
2127570400.0,500279486,10/2025,16,11-12,0.001
2127570400.0,500279486,10/2025,17,11-12,0.001
2127570400.0,500279486,10/2025,18,11-12,0.0
2127570400.0,500279486,10/2025,19,11-12,0.001
2127570400.0,500279486,10/2025,20,11-12,0.0
2127570400.0,500279486,10/2025,21,11-12,0.0
2127570400.0,500279486,10/2025,22,11-12,0.001
2127570400.0,500279486,10/2025,23,11-12,0.0
2127570400.0,500279486,10/2025,24,11-12,0.001
2127570400.0,500279486,10/2025,25,11-12,0.001
2127570400.0,500279486,10/2025,26,11-12,0.0
2127570400.0,500279486,10/2025,27,11-12,0.0
2127570400.0,500279486,10/2025,28,11-12,0.0
2127570400.0,500279486,10/2025,29,11-12,0.0
2127570400.0,500279486,10/2025,30,11-12,0.0
2127570400.0,500279486,10/2025,31,11-12,0.0
2127570400.0,500279486,10/2025,1,12-13,0.001
2127570400.0,500279486,10/2025,2,12-13,0.0
2127570400.0,500279486,10/2025,3,12-13,0.001
2127570400.0,500279486,10/2025,4,12-13,0.001
2127570400.0,500279486,10/2025,5,12-13,0.0
2127570400.0,500279486,10/2025,6,12-13,0.0
2127570400.0,500279486,10/2025,7,12-13,0.001
2127570400.0,500279486,10/2025,8,12-13,0.0
2127570400.0,500279486,10/2025,9,12-13,0.0
2127570400.0,500279486,10/2025,10,12-13,0.001
2127570400.0,500279486,10/2025,11,12-13,0.0
2127570400.0,500279486,10/2025,12,12-13,0.001
2127570400.0,500279486,10/2025,13,12-13,0.001
2127570400.0,500279486,10/2025,14,12-13,0.0
2127570400.0,500279486,10/2025,15,12-13,0.0
2127570400.0,500279486,10/2025,16,12-13,0.0
2127570400.0,500279486,10/2025,17,12-13,0.0
2127570400.0,500279486,10/2025,18,12-13,0.001
2127570400.0,500279486,10/2025,19,12-13,0.0
2127570400.0,500279486,10/2025,20,12-13,0.001
2127570400.0,500279486,10/2025,21,12-13,0.001
2127570400.0,500279486,10/2025,22,12-13,0.0
2127570400.0,500279486,10/2025,23,12-13,0.001
2127570400.0,500279486,10/2025,24,12-13,0.0
2127570400.0,500279486,10/2025,25,12-13,0.0
2127570400.0,500279486,10/2025,26,12-13,0.001
2127570400.0,500279486,10/2025,27,12-13,0.0
2127570400.0,500279486,10/2025,28,12-13,0.001
2127570400.0,500279486,10/2025,29,12-13,0.0
2127570400.0,500279486,10/2025,30,12-13,0.001
2127570400.0,500279486,10/2025,31,12-13,0.001
2127570400.0,500279486,10/2025,1,13-14,0.0
2127570400.0,500279486,10/2025,2,13-14,0.0
2127570400.0,500279486,10/2025,3,13-14,0.0
2127570400.0,500279486,10/2025,4,13-14,0.0
2127570400.0,500279486,10/2025,5,13-14,0.001
2127570400.0,500279486,10/2025,6,13-14,0.0
2127570400.0,500279486,10/2025,7,13-14,0.0
2127570400.0,500279486,10/2025,8,13-14,0.001
2127570400.0,500279486,10/2025,9,13-14,0.001
2127570400.0,500279486,10/2025,10,13-14,0.0
2127570400.0,500279486,10/2025,11,13-14,0.0
2127570400.0,500279486,10/2025,12,13-14,0.0
2127570400.0,500279486,10/2025,13,13-14,0.0
2127570400.0,500279486,10/2025,14,13-14,0.001
2127570400.0,500279486,10/2025,15,13-14,0.001
2127570400.0,500279486,10/2025,16,13-14,0.001
2127570400.0,500279486,10/2025,17,13-14,0.0
2127570400.0,500279486,10/2025,18,13-14,0.0
2127570400.0,500279486,10/2025,19,13-14,0.001
2127570400.0,500279486,10/2025,20,13-14,0.0
2127570400.0,500279486,10/2025,21,13-14,0.0
2127570400.0,500279486,10/2025,22,13-14,0.0
2127570400.0,500279486,10/2025,23,13-14,0.0
2127570400.0,500279486,10/2025,24,13-14,0.001
2127570400.0,500279486,10/2025,25,13-14,0.0
2127570400.0,500279486,10/2025,26,13-14,0.0
2127570400.0,500279486,10/2025,27,13-14,0.001
2127570400.0,500279486,10/2025,28,13-14,0.0
2127570400.0,500279486,10/2025,29,13-14,0.001
2127570400.0,500279486,10/2025,30,13-14,0.0
2127570400.0,500279486,10/2025,31,13-14,0.0
2127570400.0,500279486,10/2025,1,14-15,0.001
2127570400.0,500279486,10/2025,2,14-15,0.001
2127570400.0,500279486,10/2025,3,14-15,0.001
2127570400.0,500279486,10/2025,4,14-15,0.001
2127570400.0,500279486,10/2025,5,14-15,0.0
2127570400.0,500279486,10/2025,6,14-15,0.001
2127570400.0,500279486,10/2025,7,14-15,0.0
2127570400.0,500279486,10/2025,8,14-15,0.0
2127570400.0,500279486,10/2025,9,14-15,0.0
2127570400.0,500279486,10/2025,10,14-15,0.001
2127570400.0,500279486,10/2025,11,14-15,0.001
2127570400.0,500279486,10/2025,12,14-15,0.001
2127570400.0,500279486,10/2025,13,14-15,0.001
2127570400.0,500279486,10/2025,14,14-15,0.0
2127570400.0,500279486,10/2025,15,14-15,0.0
2127570400.0,500279486,10/2025,16,14-15,0.0
2127570400.0,500279486,10/2025,17,14-15,0.001
2127570400.0,500279486,10/2025,18,14-15,0.001
2127570400.0,500279486,10/2025,19,14-15,0.0
2127570400.0,500279486,10/2025,20,14-15,0.001
2127570400.0,500279486,10/2025,21,14-15,0.001
2127570400.0,500279486,10/2025,22,14-15,0.001
2127570400.0,500279486,10/2025,23,14-15,0.001
2127570400.0,500279486,10/2025,24,14-15,0.0
2127570400.0,500279486,10/2025,25,14-15,0.001
2127570400.0,500279486,10/2025,26,14-15,0.001
2127570400.0,500279486,10/2025,27,14-15,0.0
2127570400.0,500279486,10/2025,28,14-15,0.0
2127570400.0,500279486,10/2025,29,14-15,0.0
2127570400.0,500279486,10/2025,30,14-15,0.001
2127570400.0,500279486,10/2025,31,14-15,0.001
2127570400.0,500279486,10/2025,1,15-16,0.0
2127570400.0,500279486,10/2025,2,15-16,0.0
2127570400.0,500279486,10/2025,3,15-16,0.0
2127570400.0,500279486,10/2025,4,15-16,0.0
2127570400.0,500279486,10/2025,5,15-16,0.0
2127570400.0,500279486,10/2025,6,15-16,0.0
2127570400.0,500279486,10/2025,7,15-16,0.001
2127570400.0,500279486,10/2025,8,15-16,0.0
2127570400.0,500279486,10/2025,9,15-16,0.001
2127570400.0,500279486,10/2025,10,15-16,0.0
2127570400.0,500279486,10/2025,11,15-16,0.0
2127570400.0,500279486,10/2025,12,15-16,0.0
2127570400.0,500279486,10/2025,13,15-16,0.0
2127570400.0,500279486,10/2025,14,15-16,0.001
2127570400.0,500279486,10/2025,15,15-16,0.001
2127570400.0,500279486,10/2025,16,15-16,0.001
2127570400.0,500279486,10/2025,17,15-16,0.0
2127570400.0,500279486,10/2025,18,15-16,0.0
2127570400.0,500279486,10/2025,19,15-16,0.0
2127570400.0,500279486,10/2025,20,15-16,0.0
2127570400.0,500279486,10/2025,21,15-16,0.0
2127570400.0,500279486,10/2025,22,15-16,0.0
2127570400.0,500279486,10/2025,23,15-16,0.0
2127570400.0,500279486,10/2025,24,15-16,0.0
2127570400.0,500279486,10/2025,25,15-16,0.0
2127570400.0,500279486,10/2025,26,15-16,0.0
2127570400.0,500279486,10/2025,27,15-16,0.001
2127570400.0,500279486,10/2025,28,15-16,0.001
2127570400.0,500279486,10/2025,29,15-16,0.001
2127570400.0,500279486,10/2025,30,15-16,0.0
2127570400.0,500279486,10/2025,31,15-16,0.0
2127570400.0,500279486,10/2025,1,16-17,0.001
2127570400.0,500279486,10/2025,2,16-17,0.001
2127570400.0,500279486,10/2025,3,16-17,0.001
2127570400.0,500279486,10/2025,4,16-17,0.001
2127570400.0,500279486,10/2025,5,16-17,0.001
2127570400.0,500279486,10/2025,6,16-17,0.001
2127570400.0,500279486,10/2025,7,16-17,0.0
2127570400.0,500279486,10/2025,8,16-17,0.001
2127570400.0,500279486,10/2025,9,16-17,0.0
2127570400.0,500279486,10/2025,10,16-17,0.001
2127570400.0,500279486,10/2025,11,16-17,0.001
2127570400.0,500279486,10/2025,12,16-17,0.001
2127570400.0,500279486,10/2025,13,16-17,0.001
2127570400.0,500279486,10/2025,14,16-17,0.0
2127570400.0,500279486,10/2025,15,16-17,0.0
2127570400.0,500279486,10/2025,16,16-17,0.0
2127570400.0,500279486,10/2025,17,16-17,0.001
2127570400.0,500279486,10/2025,18,16-17,0.001
2127570400.0,500279486,10/2025,19,16-17,0.001
2127570400.0,500279486,10/2025,20,16-17,0.001
2127570400.0,500279486,10/2025,21,16-17,0.001
2127570400.0,500279486,10/2025,22,16-17,0.0
2127570400.0,500279486,10/2025,23,16-17,0.0
2127570400.0,500279486,10/2025,24,16-17,0.001
2127570400.0,500279486,10/2025,25,16-17,0.001
2127570400.0,500279486,10/2025,26,16-17,0.001
2127570400.0,500279486,10/2025,27,16-17,0.0
2127570400.0,500279486,10/2025,28,16-17,0.0
2127570400.0,500279486,10/2025,29,16-17,0.0
2127570400.0,500279486,10/2025,30,16-17,0.001
2127570400.0,500279486,10/2025,31,16-17,0.0
2127570400.0,500279486,10/2025,1,17-18,0.0
2127570400.0,500279486,10/2025,2,17-18,0.0
2127570400.0,500279486,10/2025,3,17-18,0.0
2127570400.0,500279486,10/2025,4,17-18,0.0
2127570400.0,500279486,10/2025,5,17-18,0.0
2127570400.0,500279486,10/2025,6,17-18,0.0
2127570400.0,500279486,10/2025,7,17-18,0.001
2127570400.0,500279486,10/2025,8,17-18,0.0
2127570400.0,500279486,10/2025,9,17-18,0.001
2127570400.0,500279486,10/2025,10,17-18,0.0
2127570400.0,500279486,10/2025,11,17-18,0.0
2127570400.0,500279486,10/2025,12,17-18,0.0
2127570400.0,500279486,10/2025,13,17-18,0.0
2127570400.0,500279486,10/2025,14,17-18,0.001
2127570400.0,500279486,10/2025,15,17-18,0.001
2127570400.0,500279486,10/2025,16,17-18,0.0
2127570400.0,500279486,10/2025,17,17-18,0.06
2127570400.0,500279486,10/2025,18,17-18,0.24
2127570400.0,500279486,10/2025,19,17-18,0.343
2127570400.0,500279486,10/2025,20,17-18,0.564
2127570400.0,500279486,10/2025,21,17-18,0.683
2127570400.0,500279486,10/2025,22,17-18,0.895
2127570400.0,500279486,10/2025,23,17-18,1.006
2127570400.0,500279486,10/2025,24,17-18,1.212
2127570400.0,500279486,10/2025,25,17-18,1.316
2127570400.0,500279486,10/2025,26,17-18,1.42
2127570400.0,500279486,10/2025,27,17-18,1.664
2127570400.0,500279486,10/2025,28,17-18,1.77
2127570400.0,500279486,10/2025,29,17-18,1.853
2127570400.0,500279486,10/2025,30,17-18,2.085
2127570400.0,500279486,10/2025,31,17-18,2.167
2127570400.0,500279486,10/2025,1,18-19,3.761
2127570400.0,500279486,10/2025,2,18-19,3.784
2127570400.0,500279486,10/2025,3,18-19,3.914
2127570400.0,500279486,10/2025,4,18-19,4.082
2127570400.0,500279486,10/2025,5,18-19,4.35
2127570400.0,500279486,10/2025,6,18-19,4.621
2127570400.0,500279486,10/2025,7,18-19,4.877
2127570400.0,500279486,10/2025,8,18-19,4.984
2127570400.0,500279486,10/2025,9,18-19,5.12
2127570400.0,500279486,10/2025,10,18-19,5.474
2127570400.0,500279486,10/2025,11,18-19,5.494
2127570400.0,500279486,10/2025,12,18-19,5.798
2127570400.0,500279486,10/2025,13,18-19,5.837
2127570400.0,500279486,10/2025,14,18-19,6.029
2127570400.0,500279486,10/2025,15,18-19,6.172
2127570400.0,500279486,10/2025,16,18-19,6.303
2127570400.0,500279486,10/2025,17,18-19,6.42
2127570400.0,500279486,10/2025,18,18-19,6.36
2127570400.0,500279486,10/2025,19,18-19,6.357
2127570400.0,500279486,10/2025,20,18-19,6.499
2127570400.0,500279486,10/2025,21,18-19,6.535
2127570400.0,500279486,10/2025,22,18-19,6.496
2127570400.0,500279486,10/2025,23,18-19,6.448
2127570400.0,500279486,10/2025,24,18-19,6.464
2127570400.0,500279486,10/2025,25,18-19,6.326
2127570400.0,500279486,10/2025,26,18-19,6.415
2127570400.0,500279486,10/2025,27,18-19,6.48
2127570400.0,500279486,10/2025,28,18-19,6.425
2127570400.0,500279486,10/2025,29,18-19,6.337
2127570400.0,500279486,10/2025,30,18-19,6.412
2127570400.0,500279486,10/2025,31,18-19,6.366
2127570400.0,500279486,10/2025,1,19-20,6.514
2127570400.0,500279486,10/2025,2,19-20,6.2
2127570400.0,500279486,10/2025,3,19-20,6.259
2127570400.0,500279486,10/2025,4,19-20,6.197
2127570400.0,500279486,10/2025,5,19-20,6.085
2127570400.0,500279486,10/2025,6,19-20,6.529
2127570400.0,500279486,10/2025,7,19-20,6.559
2127570400.0,500279486,10/2025,8,19-20,6.513
2127570400.0,500279486,10/2025,9,19-20,6.472
2127570400.0,500279486,10/2025,10,19-20,6.584
2127570400.0,500279486,10/2025,11,19-20,6.491
2127570400.0,500279486,10/2025,12,19-20,6.571
2127570400.0,500279486,10/2025,13,19-20,6.553
2127570400.0,500279486,10/2025,14,19-20,6.49
2127570400.0,500279486,10/2025,15,19-20,6.521
2127570400.0,500279486,10/2025,16,19-20,6.47
2127570400.0,500279486,10/2025,17,19-20,6.505
2127570400.0,500279486,10/2025,18,19-20,6.425
2127570400.0,500279486,10/2025,19,19-20,6.415
2127570400.0,500279486,10/2025,20,19-20,6.539
2127570400.0,500279486,10/2025,21,19-20,6.576
2127570400.0,500279486,10/2025,22,19-20,6.552
2127570400.0,500279486,10/2025,23,19-20,6.493
2127570400.0,500279486,10/2025,24,19-20,6.487
2127570400.0,500279486,10/2025,25,19-20,6.385
2127570400.0,500279486,10/2025,26,19-20,6.485
2127570400.0,500279486,10/2025,27,19-20,6.446
2127570400.0,500279486,10/2025,28,19-20,6.518
2127570400.0,500279486,10/2025,29,19-20,6.419
2127570400.0,500279486,10/2025,30,19-20,6.488
2127570400.0,500279486,10/2025,31,19-20,6.453
2127570400.0,500279486,10/2025,1,20-21,6.585
2127570400.0,500279486,10/2025,2,20-21,6.247
2127570400.0,500279486,10/2025,3,20-21,6.22
2127570400.0,500279486,10/2025,4,20-21,6.302
2127570400.0,500279486,10/2025,5,20-21,6.141
2127570400.0,500279486,10/2025,6,20-21,6.539
2127570400.0,500279486,10/2025,7,20-21,6.519
2127570400.0,500279486,10/2025,8,20-21,6.527
2127570400.0,500279486,10/2025,9,20-21,6.531
2127570400.0,500279486,10/2025,10,20-21,6.53
2127570400.0,500279486,10/2025,11,20-21,6.551
2127570400.0,500279486,10/2025,12,20-21,6.626
2127570400.0,500279486,10/2025,13,20-21,6.495
2127570400.0,500279486,10/2025,14,20-21,6.411
2127570400.0,500279486,10/2025,15,20-21,6.466
2127570400.0,500279486,10/2025,16,20-21,6.053
2127570400.0,500279486,10/2025,17,20-21,6.468
2127570400.0,500279486,10/2025,18,20-21,6.476
2127570400.0,500279486,10/2025,19,20-21,6.514
2127570400.0,500279486,10/2025,20,20-21,6.543
2127570400.0,500279486,10/2025,21,20-21,6.554
2127570400.0,500279486,10/2025,22,20-21,6.589
2127570400.0,500279486,10/2025,23,20-21,6.52
2127570400.0,500279486,10/2025,24,20-21,6.464
2127570400.0,500279486,10/2025,25,20-21,6.447
2127570400.0,500279486,10/2025,26,20-21,6.554
2127570400.0,500279486,10/2025,27,20-21,6.515
2127570400.0,500279486,10/2025,28,20-21,6.583
2127570400.0,500279486,10/2025,29,20-21,6.52
2127570400.0,500279486,10/2025,30,20-21,6.485
2127570400.0,500279486,10/2025,31,20-21,6.552
2127570400.0,500279486,10/2025,1,21-22,6.623
2127570400.0,500279486,10/2025,2,21-22,6.295
2127570400.0,500279486,10/2025,3,21-22,6.304
2127570400.0,500279486,10/2025,4,21-22,6.35
2127570400.0,500279486,10/2025,5,21-22,6.156
2127570400.0,500279486,10/2025,6,21-22,6.557
2127570400.0,500279486,10/2025,7,21-22,6.547
2127570400.0,500279486,10/2025,8,21-22,6.558
2127570400.0,500279486,10/2025,9,21-22,6.551
2127570400.0,500279486,10/2025,10,21-22,6.536
2127570400.0,500279486,10/2025,11,21-22,6.61
2127570400.0,500279486,10/2025,12,21-22,6.682
2127570400.0,500279486,10/2025,13,21-22,6.531
2127570400.0,500279486,10/2025,14,21-22,6.462
2127570400.0,500279486,10/2025,15,21-22,6.503
2127570400.0,500279486,10/2025,16,21-22,5.622
2127570400.0,500279486,10/2025,17,21-22,6.499
2127570400.0,500279486,10/2025,18,21-22,6.51
2127570400.0,500279486,10/2025,19,21-22,6.544
2127570400.0,500279486,10/2025,20,21-22,6.572
2127570400.0,500279486,10/2025,21,21-22,6.534
2127570400.0,500279486,10/2025,22,21-22,6.619
2127570400.0,500279486,10/2025,23,21-22,6.547
2127570400.0,500279486,10/2025,24,21-22,6.517
2127570400.0,500279486,10/2025,25,21-22,6.441
2127570400.0,500279486,10/2025,26,21-22,6.583
2127570400.0,500279486,10/2025,27,21-22,6.565
2127570400.0,500279486,10/2025,28,21-22,6.612
2127570400.0,500279486,10/2025,29,21-22,6.537
2127570400.0,500279486,10/2025,30,21-22,6.519
2127570400.0,500279486,10/2025,31,21-22,6.58
2127570400.0,500279486,10/2025,1,22-23,6.651
2127570400.0,500279486,10/2025,2,22-23,6.35
2127570400.0,500279486,10/2025,3,22-23,6.346
2127570400.0,500279486,10/2025,4,22-23,6.373
2127570400.0,500279486,10/2025,5,22-23,6.221
2127570400.0,500279486,10/2025,6,22-23,6.621
2127570400.0,500279486,10/2025,7,22-23,6.586
2127570400.0,500279486,10/2025,8,22-23,6.593
2127570400.0,500279486,10/2025,9,22-23,6.594
2127570400.0,500279486,10/2025,10,22-23,6.613
2127570400.0,500279486,10/2025,11,22-23,6.671
2127570400.0,500279486,10/2025,12,22-23,6.712
2127570400.0,500279486,10/2025,13,22-23,6.6
2127570400.0,500279486,10/2025,14,22-23,6.525
2127570400.0,500279486,10/2025,15,22-23,6.566
2127570400.0,500279486,10/2025,16,22-23,5.667
2127570400.0,500279486,10/2025,17,22-23,6.552
2127570400.0,500279486,10/2025,18,22-23,6.582
